code,datetime,e,n,value
H26.KTTVCD.MN068,2026-02-25 22:00:00,105.567182,21.1443599,109
H26.KTTVCD.MN068,2026-02-25 23:00:00,105.567182,21.1443599,113.1666667
H26.KTTVCD.MN068,2026-02-26 00:00:00,105.567182,21.1443599,108.6666667
H26.KTTVCD.MN068,2026-02-26 01:00:00,105.567182,21.1443599,114.3333333
H26.KTTVCD.MN068,2026-02-26 02:00:00,105.567182,21.1443599,122.8333333
H26.KTTVCD.MN068,2026-02-26 03:00:00,105.567182,21.1443599,109.3333333
H26.KTTVCD.MN068,2026-02-26 04:00:00,105.567182,21.1443599,123.5
H26.KTTVCD.MN068,2026-02-26 05:00:00,105.567182,21.1443599,114.1666667
H26.KTTVCD.MN068,2026-02-26 06:00:00,105.567182,21.1443599,111.8333333
H26.KTTVCD.MN068,2026-02-26 07:00:00,105.567182,21.1443599,104.5
H26.KTTVCD.MN068,2026-02-26 08:00:00,105.567182,21.1443599,89.83333333
H26.KTTVCD.MN068,2026-02-26 09:00:00,105.567182,21.1443599,83.33333333
H26.KTTVCD.MN068,2026-02-26 10:00:00,105.567182,21.1443599,73.33333333
H26.KTTVCD.MN068,2026-02-26 11:00:00,105.567182,21.1443599,61.66666667
H26.KTTVCD.MN068,2026-02-26 12:00:00,105.567182,21.1443599,61.83333333
H26.KTTVCD.MN068,2026-02-26 13:00:00,105.567182,21.1443599,61.83333333
H26.KTTVCD.MN068,2026-02-26 14:00:00,105.567182,21.1443599,66.5
H26.KTTVCD.MN068,2026-02-26 15:00:00,105.567182,21.1443599,77.33333333
H26.KTTVCD.MN068,2026-02-26 16:00:00,105.567182,21.1443599,85
H26.KTTVCD.MN068,2026-02-26 17:00:00,105.567182,21.1443599,101.1666667
H26.KTTVCD.MN068,2026-02-26 18:00:00,105.567182,21.1443599,101.8333333
H26.KTTVCD.MN068,2026-02-26 19:00:00,105.567182,21.1443599,115.3333333
H26.KTTVCD.MN068,2026-02-26 20:00:00,105.567182,21.1443599,114.8333333
H26.KTTVCD.MN068,2026-02-26 21:00:00,105.567182,21.1443599,118.6666667
H26.KTTVCD.MN068,2026-02-26 22:00:00,105.567182,21.1443599,131.6666667
H26.KTTVCD.MN068,2026-02-26 23:00:00,105.567182,21.1443599,128.3333333
H26.KTTVCD.MN068,2026-02-27 00:00:00,105.567182,21.1443599,131.1666667
H26.KTTVCD.MN068,2026-02-27 01:00:00,105.567182,21.1443599,142
H26.KTTVCD.MN068,2026-02-27 02:00:00,105.567182,21.1443599,120.1666667
H26.KTTVCD.MN068,2026-02-27 03:00:00,105.567182,21.1443599,130.6666667
H26.KTTVCD.MN068,2026-02-27 04:00:00,105.567182,21.1443599,131.6666667
H26.KTTVCD.MN068,2026-02-27 05:00:00,105.567182,21.1443599,125.5
H26.KTTVCD.MN068,2026-02-27 06:00:00,105.567182,21.1443599,109.8333333
H26.KTTVCD.MN068,2026-02-27 07:00:00,105.567182,21.1443599,99.83333333
H26.KTTVCD.MN068,2026-02-27 08:00:00,105.567182,21.1443599,92.5
H26.KTTVCD.MN068,2026-02-27 09:00:00,105.567182,21.1443599,76.66666667
H26.KTTVCD.MN068,2026-02-27 10:00:00,105.567182,21.1443599,72.33333333
H26.KTTVCD.MN068,2026-02-27 11:00:00,105.567182,21.1443599,70.5
H26.KTTVCD.MN068,2026-02-27 12:00:00,105.567182,21.1443599,72.66666667
H26.KTTVCD.MN068,2026-02-27 13:00:00,105.567182,21.1443599,80
H26.KTTVCD.MN068,2026-02-27 14:00:00,105.567182,21.1443599,89.5
H26.KTTVCD.MN068,2026-02-27 15:00:00,105.567182,21.1443599,107.6666667
H26.KTTVCD.MN068,2026-02-27 16:00:00,105.567182,21.1443599,111.5
H26.KTTVCD.MN068,2026-02-27 17:00:00,105.567182,21.1443599,129.5
H26.KTTVCD.MN068,2026-02-27 18:00:00,105.567182,21.1443599,133.5
H26.KTTVCD.MN068,2026-02-27 19:00:00,105.567182,21.1443599,138.8333333
H26.KTTVCD.MN068,2026-02-27 20:00:00,105.567182,21.1443599,143.6666667
H26.KTTVCD.MN068,2026-02-27 21:00:00,105.567182,21.1443599,153
H26.KTTVCD.MN068,2026-02-27 22:00:00,105.567182,21.1443599,158.5
H26.KTTVCD.MN068,2026-02-27 23:00:00,105.567182,21.1443599,163.1666667
H26.KTTVCD.MN068,2026-02-28 00:00:00,105.567182,21.1443599,161.3333333
H26.KTTVCD.MN068,2026-02-28 01:00:00,105.567182,21.1443599,157.6666667
H26.KTTVCD.MN068,2026-02-28 02:00:00,105.567182,21.1443599,135.3333333
H26.KTTVCD.MN068,2026-02-28 03:00:00,105.567182,21.1443599,105.3333333
H26.KTTVCD.MN068,2026-02-28 04:00:00,105.567182,21.1443599,102.8333333
H26.KTTVCD.MN068,2026-02-28 05:00:00,105.567182,21.1443599,107.1666667
H26.KTTVCD.MN068,2026-02-28 06:00:00,105.567182,21.1443599,113.3333333
H26.KTTVCD.MN068,2026-02-28 07:00:00,105.567182,21.1443599,126.5
H26.KTTVCD.MN068,2026-02-28 08:00:00,105.567182,21.1443599,133
H26.KTTVCD.MN068,2026-02-28 09:00:00,105.567182,21.1443599,145.1666667
H26.KTTVCD.MN068,2026-02-28 10:00:00,105.567182,21.1443599,155
H26.KTTVCD.MN068,2026-02-28 11:00:00,105.567182,21.1443599,169.1666667
H26.KTTVCD.MN068,2026-02-28 12:00:00,105.567182,21.1443599,166.3333333
H26.KTTVCD.MN068,2026-02-28 13:00:00,105.567182,21.1443599,171
H26.KTTVCD.MN068,2026-02-28 14:00:00,105.567182,21.1443599,176.6666667
H26.KTTVCD.MN068,2026-02-28 15:00:00,105.567182,21.1443599,194.8333333
H26.KTTVCD.MN068,2026-02-28 16:00:00,105.567182,21.1443599,163.8333333
H26.KTTVCD.MN068,2026-02-28 17:00:00,105.567182,21.1443599,203.3333333
H26.KTTVCD.MN068,2026-02-28 18:00:00,105.567182,21.1443599,210.3333333
H26.KTTVCD.MN068,2026-02-28 19:00:00,105.567182,21.1443599,211.5
H26.KTTVCD.MN068,2026-02-28 20:00:00,105.567182,21.1443599,208.1666667
H26.KTTVCD.MN068,2026-02-28 21:00:00,105.567182,21.1443599,191.8333333
H26.KTTVCD.MN068,2026-02-28 22:00:00,105.567182,21.1443599,144.1666667
H26.KTTVCD.MN068,2026-02-28 23:00:00,105.567182,21.1443599,175.3333333
H26.KTTVCD.MN068,2026-03-01 00:00:00,105.567182,21.1443599,169.5
H26.KTTVCD.MN068,2026-03-01 01:00:00,105.567182,21.1443599,167.1666667
H26.KTTVCD.MN068,2026-03-01 02:00:00,105.567182,21.1443599,166.3333333
H26.KTTVCD.MN068,2026-03-01 03:00:00,105.567182,21.1443599,170.1666667
H26.KTTVCD.MN068,2026-03-01 04:00:00,105.567182,21.1443599,184.3333333
H26.KTTVCD.MN068,2026-03-01 05:00:00,105.567182,21.1443599,207.1666667
H26.KTTVCD.MN068,2026-03-01 06:00:00,105.567182,21.1443599,220.8333333
H26.KTTVCD.MN068,2026-03-01 07:00:00,105.567182,21.1443599,216.3333333
H26.KTTVCD.MN068,2026-03-01 08:00:00,105.567182,21.1443599,220.6666667
H26.KTTVCD.MN068,2026-03-01 09:00:00,105.567182,21.1443599,220.6666667
H26.KTTVCD.MN068,2026-03-01 10:00:00,105.567182,21.1443599,210.5
H26.KTTVCD.MN068,2026-03-01 11:00:00,105.567182,21.1443599,201.1666667
H26.KTTVCD.MN068,2026-03-01 12:00:00,105.567182,21.1443599,224.5
H26.KTTVCD.MN068,2026-03-01 13:00:00,105.567182,21.1443599,227.1666667
H26.KTTVCD.MN068,2026-03-01 14:00:00,105.567182,21.1443599,227.5
H26.KTTVCD.MN068,2026-03-01 15:00:00,105.567182,21.1443599,225.5
H26.KTTVCD.MN068,2026-03-01 16:00:00,105.567182,21.1443599,221.5
H26.KTTVCD.MN068,2026-03-01 17:00:00,105.567182,21.1443599,210.8333333
H26.KTTVCD.MN068,2026-03-01 18:00:00,105.567182,21.1443599,189.1666667
H26.KTTVCD.MN068,2026-03-01 19:00:00,105.567182,21.1443599,187.3333333
H26.KTTVCD.MN068,2026-03-01 20:00:00,105.567182,21.1443599,184
H26.KTTVCD.MN068,2026-03-01 21:00:00,105.567182,21.1443599,188.8333333
H26.KTTVCD.MN068,2026-03-01 22:00:00,105.567182,21.1443599,195.5
H26.KTTVCD.MN068,2026-03-01 23:00:00,105.567182,21.1443599,196
H26.KTTVCD.MN068,2026-03-02 00:00:00,105.567182,21.1443599,197.5
H26.KTTVCD.MN068,2026-03-02 01:00:00,105.567182,21.1443599,197.8333333
H26.KTTVCD.MN068,2026-03-02 02:00:00,105.567182,21.1443599,201.1666667
H26.KTTVCD.MN068,2026-03-02 03:00:00,105.567182,21.1443599,205.1666667
H26.KTTVCD.MN068,2026-03-02 04:00:00,105.567182,21.1443599,207.5
H26.KTTVCD.MN068,2026-03-02 05:00:00,105.567182,21.1443599,209.6666667
H26.KTTVCD.MN068,2026-03-02 06:00:00,105.567182,21.1443599,215.1666667
H26.KTTVCD.MN068,2026-03-02 07:00:00,105.567182,21.1443599,214
H26.KTTVCD.MN068,2026-03-02 08:00:00,105.567182,21.1443599,220
H26.KTTVCD.MN068,2026-03-02 09:00:00,105.567182,21.1443599,201.5
H26.KTTVCD.MN068,2026-03-02 10:00:00,105.567182,21.1443599,196.8333333
H26.KTTVCD.MN068,2026-03-02 11:00:00,105.567182,21.1443599,221.1666667
H26.KTTVCD.MN068,2026-03-02 12:00:00,105.567182,21.1443599,194.3333333
H26.KTTVCD.MN068,2026-03-02 13:00:00,105.567182,21.1443599,212.8333333
H26.KTTVCD.MN068,2026-03-02 14:00:00,105.567182,21.1443599,202
H26.KTTVCD.MN068,2026-03-02 15:00:00,105.567182,21.1443599,192.5
H26.KTTVCD.MN068,2026-03-02 16:00:00,105.567182,21.1443599,188.5
H26.KTTVCD.MN068,2026-03-02 17:00:00,105.567182,21.1443599,185.5
H26.KTTVCD.MN068,2026-03-02 18:00:00,105.567182,21.1443599,192.3333333
H26.KTTVCD.MN068,2026-03-02 19:00:00,105.567182,21.1443599,195
H26.KTTVCD.MN068,2026-03-02 20:00:00,105.567182,21.1443599,201.3333333
H26.KTTVCD.MN068,2026-03-02 21:00:00,105.567182,21.1443599,207.1666667
H26.KTTVCD.MN068,2026-03-02 22:00:00,105.567182,21.1443599,209
H26.KTTVCD.MN068,2026-03-02 23:00:00,105.567182,21.1443599,212.6666667
H26.KTTVCD.MN068,2026-03-03 00:00:00,105.567182,21.1443599,215.8333333
H26.KTTVCD.MN068,2026-03-03 01:00:00,105.567182,21.1443599,222.1666667
H26.KTTVCD.MN068,2026-03-03 02:00:00,105.567182,21.1443599,221
H26.KTTVCD.MN068,2026-03-03 03:00:00,105.567182,21.1443599,222.3333333
H26.KTTVCD.MN068,2026-03-03 04:00:00,105.567182,21.1443599,223.3333333
H26.KTTVCD.MN068,2026-03-03 05:00:00,105.567182,21.1443599,203.3333333
H26.KTTVCD.MN068,2026-03-03 06:00:00,105.567182,21.1443599,233.6666667
H26.KTTVCD.MN068,2026-03-03 07:00:00,105.567182,21.1443599,227.1666667
H26.KTTVCD.MN068,2026-03-03 08:00:00,105.567182,21.1443599,223.1666667
H26.KTTVCD.MN068,2026-03-03 09:00:00,105.567182,21.1443599,215.8333333
H26.KTTVCD.MN068,2026-03-03 10:00:00,105.567182,21.1443599,214.5
H26.KTTVCD.MN068,2026-03-03 11:00:00,105.567182,21.1443599,228
H26.KTTVCD.MN068,2026-03-03 12:00:00,105.567182,21.1443599,229.6666667
H26.KTTVCD.MN068,2026-03-03 13:00:00,105.567182,21.1443599,229
H26.KTTVCD.MN068,2026-03-03 14:00:00,105.567182,21.1443599,226.6666667
H26.KTTVCD.MN068,2026-03-03 15:00:00,105.567182,21.1443599,226.1666667
H26.KTTVCD.MN068,2026-03-03 16:00:00,105.567182,21.1443599,230.6666667
H26.KTTVCD.MN068,2026-03-03 17:00:00,105.567182,21.1443599,232.6666667
H26.KTTVCD.MN068,2026-03-03 18:00:00,105.567182,21.1443599,209.3333333
H26.KTTVCD.MN068,2026-03-03 19:00:00,105.567182,21.1443599,215
H26.KTTVCD.MN068,2026-03-03 20:00:00,105.567182,21.1443599,220.5
H26.KTTVCD.MN068,2026-03-03 21:00:00,105.567182,21.1443599,218.1666667
H26.KTTVCD.MN068,2026-03-03 22:00:00,105.567182,21.1443599,223.5
H26.KTTVCD.MN068,2026-03-03 23:00:00,105.567182,21.1443599,224.1666667
H26.KTTVCD.MN068,2026-03-04 00:00:00,105.567182,21.1443599,224.3333333
H26.KTTVCD.MN068,2026-03-04 01:00:00,105.567182,21.1443599,192.6666667
H26.KTTVCD.MN068,2026-03-04 02:00:00,105.567182,21.1443599,204.6666667
H26.KTTVCD.MN068,2026-03-04 03:00:00,105.567182,21.1443599,201.8333333
H26.KTTVCD.MN068,2026-03-04 04:00:00,105.567182,21.1443599,196.5
H26.KTTVCD.MN068,2026-03-04 05:00:00,105.567182,21.1443599,185.5
H26.KTTVCD.MN068,2026-03-04 06:00:00,105.567182,21.1443599,200.8333333
H26.KTTVCD.MN068,2026-03-04 07:00:00,105.567182,21.1443599,201.5
H26.KTTVCD.MN068,2026-03-04 08:00:00,105.567182,21.1443599,199.1666667
H26.KTTVCD.MN068,2026-03-04 09:00:00,105.567182,21.1443599,190.3333333
H26.KTTVCD.MN068,2026-03-04 10:00:00,105.567182,21.1443599,197.8333333
H26.KTTVCD.MN068,2026-03-04 11:00:00,105.567182,21.1443599,199.8333333
H26.KTTVCD.MN068,2026-03-04 12:00:00,105.567182,21.1443599,202.5
H26.KTTVCD.MN068,2026-03-04 13:00:00,105.567182,21.1443599,204.8333333
H26.KTTVCD.MN068,2026-03-04 14:00:00,105.567182,21.1443599,206
H26.KTTVCD.MN068,2026-03-04 15:00:00,105.567182,21.1443599,210.3333333
H26.KTTVCD.MN068,2026-03-04 16:00:00,105.567182,21.1443599,211.6666667
H26.KTTVCD.MN068,2026-03-04 17:00:00,105.567182,21.1443599,213.1666667
H26.KTTVCD.MN068,2026-03-04 18:00:00,105.567182,21.1443599,215.6666667
H26.KTTVCD.MN068,2026-03-04 19:00:00,105.567182,21.1443599,216
H26.KTTVCD.MN068,2026-03-04 20:00:00,105.567182,21.1443599,217.3333333
H26.KTTVCD.MN068,2026-03-04 21:00:00,105.567182,21.1443599,216.5
H26.KTTVCD.MN068,2026-03-04 22:00:00,105.567182,21.1443599,210
H26.KTTVCD.MN068,2026-03-04 23:00:00,105.567182,21.1443599,196
H26.KTTVCD.MN068,2026-03-05 00:00:00,105.567182,21.1443599,190.1666667
H26.KTTVCD.MN068,2026-03-05 01:00:00,105.567182,21.1443599,189
H26.KTTVCD.MN068,2026-03-05 02:00:00,105.567182,21.1443599,196.8333333
H26.KTTVCD.MN068,2026-03-05 03:00:00,105.567182,21.1443599,180
H26.KTTVCD.MN068,2026-03-05 04:00:00,105.567182,21.1443599,181.3333333
H26.KTTVCD.MN068,2026-03-05 05:00:00,105.567182,21.1443599,183.8333333
H26.KTTVCD.MN068,2026-03-05 06:00:00,105.567182,21.1443599,182.3333333
H26.KTTVCD.MN068,2026-03-05 07:00:00,105.567182,21.1443599,189.1666667
H26.KTTVCD.MN068,2026-03-05 08:00:00,105.567182,21.1443599,190.1666667
H26.KTTVCD.MN068,2026-03-05 09:00:00,105.567182,21.1443599,193.3333333
H26.KTTVCD.MN068,2026-03-05 10:00:00,105.567182,21.1443599,194.8333333
H26.KTTVCD.MN068,2026-03-05 11:00:00,105.567182,21.1443599,196.3333333
H26.KTTVCD.MN068,2026-03-05 12:00:00,105.567182,21.1443599,200.1666667
H26.KTTVCD.MN068,2026-03-05 13:00:00,105.567182,21.1443599,200.3333333
H26.KTTVCD.MN068,2026-03-05 14:00:00,105.567182,21.1443599,201
H26.KTTVCD.MN068,2026-03-05 15:00:00,105.567182,21.1443599,198.5
H26.KTTVCD.MN068,2026-03-05 16:00:00,105.567182,21.1443599,195.6666667
H26.KTTVCD.MN068,2026-03-05 17:00:00,105.567182,21.1443599,188.1666667
H26.KTTVCD.MN068,2026-03-05 18:00:00,105.567182,21.1443599,184.3333333
H26.KTTVCD.MN068,2026-03-05 19:00:00,105.567182,21.1443599,179.5
H26.KTTVCD.MN068,2026-03-05 20:00:00,105.567182,21.1443599,183.1666667
H26.KTTVCD.MN068,2026-03-05 21:00:00,105.567182,21.1443599,186.6666667
H26.KTTVCD.MN068,2026-03-05 22:00:00,105.567182,21.1443599,162.8333333
H26.KTTVCD.MN068,2026-03-05 23:00:00,105.567182,21.1443599,164.3333333
H26.KTTVCD.MN068,2026-03-06 00:00:00,105.567182,21.1443599,165.8333333
H26.KTTVCD.MN068,2026-03-06 01:00:00,105.567182,21.1443599,168
H26.KTTVCD.MN068,2026-03-06 02:00:00,105.567182,21.1443599,152.5
H26.KTTVCD.MN068,2026-03-06 03:00:00,105.567182,21.1443599,170.1666667
H26.KTTVCD.MN068,2026-03-06 04:00:00,105.567182,21.1443599,171.3333333
H26.KTTVCD.MN068,2026-03-06 05:00:00,105.567182,21.1443599,167.5
H26.KTTVCD.MN068,2026-03-06 06:00:00,105.567182,21.1443599,180.1666667
H26.KTTVCD.MN068,2026-03-06 07:00:00,105.567182,21.1443599,174.8333333
H26.KTTVCD.MN068,2026-03-06 08:00:00,105.567182,21.1443599,171
H26.KTTVCD.MN068,2026-03-06 09:00:00,105.567182,21.1443599,174
H26.KTTVCD.MN068,2026-03-06 10:00:00,105.567182,21.1443599,174
H26.KTTVCD.MN068,2026-03-06 11:00:00,105.567182,21.1443599,170.3333333
H26.KTTVCD.MN068,2026-03-06 12:00:00,105.567182,21.1443599,166.5
H26.KTTVCD.MN068,2026-03-06 13:00:00,105.567182,21.1443599,161
H26.KTTVCD.MN068,2026-03-06 14:00:00,105.567182,21.1443599,150.5
H26.KTTVCD.MN068,2026-03-06 15:00:00,105.567182,21.1443599,145
H26.KTTVCD.MN068,2026-03-06 16:00:00,105.567182,21.1443599,153.6666667
H26.KTTVCD.MN068,2026-03-06 17:00:00,105.567182,21.1443599,125.6666667
H26.KTTVCD.MN068,2026-03-06 18:00:00,105.567182,21.1443599,84.16666667
H26.KTTVCD.MN068,2026-03-06 19:00:00,105.567182,21.1443599,68.66666667
H26.KTTVCD.MN068,2026-03-06 20:00:00,105.567182,21.1443599,106.5
H26.KTTVCD.MN068,2026-03-06 21:00:00,105.567182,21.1443599,76
H26.KTTVCD.MN068,2026-03-06 22:00:00,105.567182,21.1443599,97
H26.KTTVCD.MN068,2026-03-06 23:00:00,105.567182,21.1443599,87.16666667
H26.KTTVCD.MN068,2026-03-07 00:00:00,105.567182,21.1443599,106.1666667
H26.KTTVCD.MN068,2026-03-07 01:00:00,105.567182,21.1443599,99
H26.KTTVCD.MN068,2026-03-07 02:00:00,105.567182,21.1443599,103.5
H26.KTTVCD.MN068,2026-03-07 03:00:00,105.567182,21.1443599,107.3333333
H26.KTTVCD.MN068,2026-03-07 04:00:00,105.567182,21.1443599,107.1666667
H26.KTTVCD.MN068,2026-03-07 05:00:00,105.567182,21.1443599,119
H26.KTTVCD.MN068,2026-03-07 06:00:00,105.567182,21.1443599,121.8333333
H26.KTTVCD.MN068,2026-03-07 07:00:00,105.567182,21.1443599,140.1666667
H26.KTTVCD.MN068,2026-03-07 08:00:00,105.567182,21.1443599,142.3333333
H26.KTTVCD.MN068,2026-03-07 09:00:00,105.567182,21.1443599,130.8333333
H26.KTTVCD.MN068,2026-03-07 10:00:00,105.567182,21.1443599,122
H26.KTTVCD.MN068,2026-03-07 11:00:00,105.567182,21.1443599,120.1666667
H26.KTTVCD.MN068,2026-03-07 12:00:00,105.567182,21.1443599,111.5
H26.KTTVCD.MN068,2026-03-07 13:00:00,105.567182,21.1443599,93.5
H26.KTTVCD.MN068,2026-03-07 14:00:00,105.567182,21.1443599,95.16666667
H26.KTTVCD.MN068,2026-03-07 15:00:00,105.567182,21.1443599,97.5
H26.KTTVCD.MN068,2026-03-07 16:00:00,105.567182,21.1443599,103.6666667
H26.KTTVCD.MN068,2026-03-07 17:00:00,105.567182,21.1443599,99
H26.KTTVCD.MN068,2026-03-07 18:00:00,105.567182,21.1443599,111.1666667
H26.KTTVCD.MN068,2026-03-07 19:00:00,105.567182,21.1443599,106.1666667
H26.KTTVCD.MN068,2026-03-07 20:00:00,105.567182,21.1443599,109.8333333
H26.KTTVCD.MN068,2026-03-07 21:00:00,105.567182,21.1443599,111.3333333
H26.KTTVCD.MN068,2026-03-07 22:00:00,105.567182,21.1443599,112.6666667
H26.KTTVCD.MN068,2026-03-07 23:00:00,105.567182,21.1443599,109.6666667
H26.KTTVCD.MN068,2026-03-08 00:00:00,105.567182,21.1443599,98.33333333
H26.KTTVCD.MN068,2026-03-08 01:00:00,105.567182,21.1443599,102.5
H26.KTTVCD.MN068,2026-03-08 02:00:00,105.567182,21.1443599,106.6666667
H26.KTTVCD.MN068,2026-03-08 03:00:00,105.567182,21.1443599,100.3333333
H26.KTTVCD.MN068,2026-03-08 04:00:00,105.567182,21.1443599,88.16666667
H26.KTTVCD.MN068,2026-03-08 05:00:00,105.567182,21.1443599,89
H26.KTTVCD.MN068,2026-03-08 06:00:00,105.567182,21.1443599,85.83333333
H26.KTTVCD.MN068,2026-03-08 07:00:00,105.567182,21.1443599,92
H26.KTTVCD.MN068,2026-03-08 08:00:00,105.567182,21.1443599,94
H26.KTTVCD.MN068,2026-03-08 09:00:00,105.567182,21.1443599,96.33333333
H26.KTTVCD.MN068,2026-03-08 10:00:00,105.567182,21.1443599,98.83333333
H26.KTTVCD.MN068,2026-03-08 11:00:00,105.567182,21.1443599,98.5
H26.KTTVCD.MN068,2026-03-08 12:00:00,105.567182,21.1443599,103.6666667
H26.KTTVCD.MN068,2026-03-08 13:00:00,105.567182,21.1443599,104.6666667
H26.KTTVCD.MN068,2026-03-08 14:00:00,105.567182,21.1443599,106.5
H26.KTTVCD.MN068,2026-03-08 15:00:00,105.567182,21.1443599,109.3333333
H26.KTTVCD.MN068,2026-03-08 16:00:00,105.567182,21.1443599,124.1666667
H26.KTTVCD.MN068,2026-03-08 17:00:00,105.567182,21.1443599,124.1666667
H26.KTTVCD.MN068,2026-03-08 18:00:00,105.567182,21.1443599,123.6666667
H26.KTTVCD.MN068,2026-03-08 19:00:00,105.567182,21.1443599,123
H26.KTTVCD.MN068,2026-03-08 20:00:00,105.567182,21.1443599,122.8333333
H26.KTTVCD.MN068,2026-03-08 21:00:00,105.567182,21.1443599,124.5
H26.KTTVCD.MN068,2026-03-08 22:00:00,105.567182,21.1443599,125.6666667
H26.KTTVCD.MN068,2026-03-08 23:00:00,105.567182,21.1443599,110.5
H26.KTTVCD.MN068,2026-03-09 00:00:00,105.567182,21.1443599,111.5
H26.KTTVCD.MN068,2026-03-09 01:00:00,105.567182,21.1443599,111.1666667
H26.KTTVCD.MN068,2026-03-09 02:00:00,105.567182,21.1443599,113.8333333
H26.KTTVCD.MN068,2026-03-09 03:00:00,105.567182,21.1443599,116.1666667
H26.KTTVCD.MN068,2026-03-09 04:00:00,105.567182,21.1443599,116.3333333
H26.KTTVCD.MN068,2026-03-09 05:00:00,105.567182,21.1443599,115.8333333
H26.KTTVCD.MN068,2026-03-09 06:00:00,105.567182,21.1443599,116
H26.KTTVCD.MN068,2026-03-09 07:00:00,105.567182,21.1443599,118.8333333
H26.KTTVCD.MN068,2026-03-09 08:00:00,105.567182,21.1443599,114
H26.KTTVCD.MN068,2026-03-09 09:00:00,105.567182,21.1443599,120.6666667
H26.KTTVCD.MN068,2026-03-09 10:00:00,105.567182,21.1443599,117.8333333
H26.KTTVCD.MN068,2026-03-09 11:00:00,105.567182,21.1443599,116.8333333
H26.KTTVCD.MN068,2026-03-09 12:00:00,105.567182,21.1443599,122.1666667
H26.KTTVCD.MN068,2026-03-09 13:00:00,105.567182,21.1443599,119
H26.KTTVCD.MN068,2026-03-09 14:00:00,105.567182,21.1443599,116.3333333
H26.KTTVCD.MN068,2026-03-09 15:00:00,105.567182,21.1443599,112.6666667
H26.KTTVCD.MN068,2026-03-09 16:00:00,105.567182,21.1443599,108.8333333
H26.KTTVCD.MN068,2026-03-09 17:00:00,105.567182,21.1443599,110.8333333
H26.KTTVCD.MN068,2026-03-09 18:00:00,105.567182,21.1443599,106
H26.KTTVCD.MN068,2026-03-09 19:00:00,105.567182,21.1443599,98.5
H26.KTTVCD.MN068,2026-03-09 20:00:00,105.567182,21.1443599,110
H26.KTTVCD.MN068,2026-03-09 21:00:00,105.567182,21.1443599,119.6666667
H26.KTTVCD.MN068,2026-03-09 22:00:00,105.567182,21.1443599,120.6666667
H26.KTTVCD.MN068,2026-03-09 23:00:00,105.567182,21.1443599,122.6666667
H26.KTTVCD.MN068,2026-03-10 00:00:00,105.567182,21.1443599,125.6666667
H26.KTTVCD.MN068,2026-03-10 01:00:00,105.567182,21.1443599,127.3333333
H26.KTTVCD.MN068,2026-03-10 02:00:00,105.567182,21.1443599,132.8333333
H26.KTTVCD.MN068,2026-03-10 03:00:00,105.567182,21.1443599,133.3333333
H26.KTTVCD.MN068,2026-03-10 04:00:00,105.567182,21.1443599,131
H26.KTTVCD.MN068,2026-03-10 05:00:00,105.567182,21.1443599,141
H26.KTTVCD.MN068,2026-03-10 06:00:00,105.567182,21.1443599,137.6666667
H26.KTTVCD.MN068,2026-03-10 07:00:00,105.567182,21.1443599,133.5
H26.KTTVCD.MN068,2026-03-10 08:00:00,105.567182,21.1443599,141.1666667
H26.KTTVCD.MN068,2026-03-10 09:00:00,105.567182,21.1443599,137.6666667
H26.KTTVCD.MN068,2026-03-10 10:00:00,105.567182,21.1443599,131.6666667
H26.KTTVCD.MN068,2026-03-10 11:00:00,105.567182,21.1443599,125.3333333
H26.KTTVCD.MN068,2026-03-10 12:00:00,105.567182,21.1443599,120.6666667
H26.KTTVCD.MN068,2026-03-10 13:00:00,105.567182,21.1443599,119.1666667
H26.KTTVCD.MN068,2026-03-10 14:00:00,105.567182,21.1443599,120.1666667
H26.KTTVCD.MN068,2026-03-10 15:00:00,105.567182,21.1443599,105.3333333
H26.KTTVCD.MN068,2026-03-10 16:00:00,105.567182,21.1443599,109.5
H26.KTTVCD.MN068,2026-03-10 17:00:00,105.567182,21.1443599,125.6666667
H26.KTTVCD.MN068,2026-03-10 18:00:00,105.567182,21.1443599,127.6666667
H26.KTTVCD.MN068,2026-03-10 19:00:00,105.567182,21.1443599,132.1666667
H26.KTTVCD.MN068,2026-03-10 20:00:00,105.567182,21.1443599,136.5
H26.KTTVCD.MN068,2026-03-10 21:00:00,105.567182,21.1443599,141
H26.KTTVCD.MN068,2026-03-10 22:00:00,105.567182,21.1443599,141.6666667
H26.KTTVCD.MN068,2026-03-10 23:00:00,105.567182,21.1443599,144.3333333
H26.KTTVCD.MN068,2026-03-11 00:00:00,105.567182,21.1443599,152.8333333
H26.KTTVCD.MN068,2026-03-11 01:00:00,105.567182,21.1443599,155
H26.KTTVCD.MN068,2026-03-11 02:00:00,105.567182,21.1443599,156.1666667
H26.KTTVCD.MN068,2026-03-11 03:00:00,105.567182,21.1443599,132.8333333
H26.KTTVCD.MN068,2026-03-11 04:00:00,105.567182,21.1443599,120.3333333
H26.KTTVCD.MN068,2026-03-11 05:00:00,105.567182,21.1443599,117.3333333
H26.KTTVCD.MN068,2026-03-11 06:00:00,105.567182,21.1443599,105.3333333
H26.KTTVCD.MN068,2026-03-11 07:00:00,105.567182,21.1443599,119.5
H26.KTTVCD.MN068,2026-03-11 08:00:00,105.567182,21.1443599,102.8333333
H26.KTTVCD.MN068,2026-03-11 09:00:00,105.567182,21.1443599,114.5
H26.KTTVCD.MN068,2026-03-11 10:00:00,105.567182,21.1443599,124.8333333
